id,rank,workers,company,url,state_l,state_s,city,growth,revenue,ifmid,ifiid,metro,industry,yrs_on_list
44389,4114,325,Emission Monitoring Service,emission-monitoring-service,Texas,TX,Baytown,68.7794,22927000,22,23,Houston,Environmental Services,1
44394,4129,105,Sucre,sucre,Louisiana,LA,New Orleans,68.105,5872630,1010,11,"New Orleans-Metairie, LA",Food & Beverage,1
869,4132,201,Enviro Clean Group,enviro-clean-group,Oklahoma,OK,Yukon,68.0143,30960742,38,23,"Oklahoma City, OK",Environmental Services,8
19023,4133,463,Pentec Health,pentec-health,Pennsylvania,PA,Glen Mills,67.998,129186654,49,10,Philadelphia,Health,7
3095,4134,151,ERGOS Technology Partners,ergos-technology-partners,Texas,TX,Houston,67.9565,20208627,22,8,Houston,IT Services,7
25381,4135,135,Sam Tell and Son,sam-tell-and-son,New York,NY,Farmingdale,67.9412,69483796,9,11,New York City,Food & Beverage,3
24273,4137,140,OpinionLab,opinionlab,Illinois,IL,Chicago,67.8225,20231000,17,5,Chicago,Advertising & Marketing,4
1459,4138,184,Simpleview,simpleview,Arizona,AZ,Tucson,67.7711,27666136,154,22,"Tucson, AZ",Travel & Hospitality,10
38250,4139,186,Mountain High Outfitters,mountain-high-outfitters,Alabama,AL,Birmingham,67.7302,21894046,140,18,"Birmingham-Hoover, AL",Retail,2
1445,4147,150,Droisys,droisys,California,CA,Santa Clara,67.3127,16640780,20,8,San Jose,IT Services,9
38295,4149,125,World Wide Dictation,world-wide-dictation,New York,NY,ARDSLEY,67.2751,3063291,9,17,New York City,Business Products & Services,2
17766,4152,195,DRT Strategies,drt-strategies,Virginia,VA,Arlington,67.1168,37884344,3,7,"Washington, DC",Government Services,7
9156,4154,622,Ivie & Associates,ivie-associates,Texas,TX,Flower Mound,67.0849,460519135,8,5,Dallas,Advertising & Marketing,4
26237,4155,2423,Academy Mortgage,academy-mortgage,Utah,UT,Draper,67.0302,419635303,12,2,Salt Lake City,Financial Services,3
981,4159,802,Phacil,phacil,Virginia,VA,Arlington,66.8667,126158974,3,8,"Washington, DC",IT Services,10
17839,4168,106,American Environmental & Engineering Consultants,american-environmental-engineering-consultants,Virginia,VA,Reston,66.4747,38081480,3,7,"Washington, DC",Government Services,3
409,4169,266,Bomgar,bomgar,Mississippi,MS,Ridgeland,66.4296,67999936,96,9,"Jackson, MS",Software,8
17346,4170,559,Principle Solutions Group,principle-solutions-group,Georgia,GA,Atlanta,66.3778,100232260,29,8,Atlanta,IT Services,6
25327,4172,273,Connect Wireless,connect-wireless,Idaho,ID,Eagle,66.2661,28176789,1019,14,"Boise City, ID",Telecommunications,3
4621,4173,262,Core States Group,core-states-group,Georgia,GA,Duluth,66.2167,72552715,29,24,Atlanta,Engineering,2
37914,4175,464,Matlen Silver,matlen-silver,New Jersey,NJ,Bridgewater,66.1849,83203472,9,8,New York City,IT Services,2
2662,4176,1187,M S International,m-s-international,California,CA,Orange,66.1547,759169000,2,4,Los Angeles,Consumer Products & Services,7
22630,4177,760,American Technologies,american-technologies,California,CA,Orange,66.1286,180837756,2,20,Los Angeles,Construction,8
19849,4179,183,Cornerstone Mortgage,cornerstone-mortgage,Missouri,MO,Chesterfield,66.0715,35567658,74,2,"St. Louis, MO-IL",Financial Services,5
44404,4185,150,KLASCHOOLS,klaschools,Florida,FL,Miami,65.8455,9328811,1,19,Miami,Education,1
44405,4186,108,La Flor de Mexico,la-flor-de-mexico,California,CA,Baldwin Park,65.8408,13605651,2,11,Los Angeles,Food & Beverage,1
24374,4189,105,Answer First Communications,answer-first-communications,Florida,FL,Tampa,65.7648,4859075,7,17,Tampa,Business Products & Services,2
38179,4191,157,Dimensional Innovations,dimensional-innovations,Kansas,KS,Overland Park,65.5374,23515635,21,24,"Kansas City, MO-KS",Engineering,2
18441,4192,120,Netchex,netchex,Louisiana,LA,Mandeville,65.4551,15523008,1010,21,"New Orleans-Metairie, LA",Human Resources,7
20420,4201,328,Medix,medix,Illinois,IL,Chicago,65.1805,127210217,17,21,Chicago,Human Resources,6
3885,4202,200,SofterWare,softerware,Pennsylvania,PA,Horsham,65.1125,47346000,49,9,Philadelphia,Software,8
24635,4203,104,JLG Architects,jlg-architects,North Dakota,ND,Grand Forks,65.076,24301565,734,20,"Grand Forks, ND-MN",Construction,3
741,4204,242,AppRiver,appriver,Florida,FL,Gulf Breeze,65.0048,64159408,130,8,"Pensacola-Ferry Pass-Brent, FL",IT Services,10
926,4205,3272,Vaco,vaco,Tennessee,TN,Brentwood,64.9437,291353261,82,17,Nashville,Business Products & Services,10
44410,4206,750,Alterman,alterman,Texas,TX,San Antonio,64.8705,147447000,14,20,"San Antonio, TX",Construction,1
24353,4212,620,The Learning Experience,the-learning-experience,Florida,FL,Boca Raton,64.7771,48142310,1,19,Miami,Education,4
24495,4217,450,CAN Capital,can-capital,New York,NY,New York,64.5708,213402616,9,2,New York City,Financial Services,4
12477,4218,219,Indusa Technical,indusa-technical,Illinois,IL,Oakbrook Terrace,64.5357,5615242,17,8,Chicago,IT Services,4
17726,4219,210,milk + honey,milk-honey,Texas,TX,Austin,64.5328,11170054,18,4,Austin,Consumer Products & Services,7
17491,4221,324,Consero Global,consero-global,Texas,TX,Austin,64.4872,8684233,18,2,Austin,Financial Services,5
18161,4222,1300,Orion Systems Integrators,orion-systems-integrators,New Jersey,NJ,Monmouth Junction,64.4383,85549000,9,8,New York City,IT Services,7
18600,4223,106,Symmetry,symmetry,Wisconsin,WI,Brookfield,64.4358,24253851,27,8,"Milwaukee-Waukesha-West Allis, WI",IT Services,5
20717,4224,374,Jade Global,jade-global,California,CA,San Jose,64.4254,19856000,20,8,San Jose,IT Services,6
7685,4231,650,Gateway Mortgage Group,gateway-mortgage-group,Oklahoma,OK,Tulsa,64.2522,130254787,841,2,"Tulsa, OK",Financial Services,6
44414,4234,105,Health Facility Solutions Company,health-facility-solutions-company,Texas,TX,San Antonio,64.1895,9658536,14,7,"San Antonio, TX",Government Services,1
6099,4235,320,GolfTEC,golftec,Colorado,CO,Centennial,64.1307,34409327,30,4,Denver,Consumer Products & Services,7
44415,4236,431,NextGen Global Resources,nextgen-global-resources,Illinois,IL,Chicago,64.1271,43225259,17,21,Chicago,Human Resources,1
17880,4237,133,FiberLight,fiberlight,Georgia,GA,Alpharetta,64.1125,135233962,29,14,Atlanta,Telecommunications,5
21928,4239,137,San Diego Sign Company,san-diego-sign-company,California,CA,Carlsbad,63.9817,25840159,11,5,San Diego,Advertising & Marketing,5
19693,4243,238,Premier Mushrooms,premier-mushrooms,California,CA,Colusa,63.7962,29959232,998,11,,Food & Beverage,4
7633,4244,392,Masergy Communications,masergy-communications,Texas,TX,Plano,63.7739,254354000,8,8,Dallas,IT Services,5
38281,4248,111,GroupOne Health Source,groupone-health-source,Missouri,MO,Jefferson City,63.7143,18392439,236,10,"Jefferson City, MO",Health,2
2977,4249,144,HazTek,haztek,New Jersey,NJ,Medford,63.6933,16695574,49,17,Philadelphia,Business Products & Services,3
26331,4257,1405,United Shore,united-shore,Michigan,MI,Troy,63.4569,510126000,50,2,Detroit,Financial Services,3
22252,4259,139,Rustic Crust and American Flatbread,rustic-crust-and-american-flatbread,New Hampshire,NH,Pittsfield,63.4267,19349503,6,11,Boston,Food & Beverage,4
22756,4261,12600,Key Safety Systems,key-safety-systems,Michigan,MI,Sterling Heights,63.3667,1592767414,50,15,Detroit,Manufacturing,5
2286,4262,450,Edifecs,edifecs,Washington,WA,Bellevue,63.3585,84806303,23,10,Seattle,Health,7
44421,4266,185,Renaissance Electronic Services,renaissance-electronic-services,Indiana,IN,Indianapolis,63.2941,31463950,81,9,"Indianapolis, IN",Software,1
6012,4267,152,Builder Homesite,builder-homesite,Texas,TX,Austin,63.2811,48109436,18,5,Austin,Advertising & Marketing,7
94,4268,140,TeraThink,terathink,Virginia,VA,Reston,63.2758,49065270,3,8,"Washington, DC",IT Services,8
25319,4269,115,Simplicity Laser,simplicity-laser,Utah,UT,Lindon,63.2683,6502160,48,4,"Provo-Orem, UT",Consumer Products & Services,3
24388,4272,104,Prime Technological Services,prime-technological-services,Georgia,GA,Suwanee,63.1498,34634460,29,15,Atlanta,Manufacturing,4
2326,4273,126,Burwood Group,burwood-group,Illinois,IL,Chicago,63.151,98959045,17,8,Chicago,IT Services,6
21750,4277,425,AmeriFirst Home Mortgage,amerifirst-home-mortgage,Michigan,MI,Kalamazoo,63.0285,70499913,85,2,"Kalamazoo-Portage, MI",Financial Services,5
44423,4278,222,Maxim Management Group,maxim-management-group,Texas,TX,Frisco,63.0178,13732081,8,10,Dallas,Health,1
17245,4279,675,Lexicon Consulting,lexicon-consulting,California,CA,San Diego,62.9978,16571957,11,7,San Diego,Government Services,2
23429,4287,474,Sundance Healthcare,sundance-healthcare,Texas,TX,Ft. Worth,62.7979,24698235,8,10,Dallas,Health,4
21960,4289,200,Affirma Consulting,affirma-consulting,Washington,WA,Bellevue,62.7203,17294441,23,17,Seattle,Business Products & Services,4
2717,4294,102,Prosek Partners,prosek-partners,New York,NY,New York,62.5705,24417600,9,5,New York City,Advertising & Marketing,8
44427,4297,230,Beech Medical Group,beech-medical-group,Arizona,AZ,Mesa,62.5305,5957543,46,10,Phoenix,Health,1
44428,4298,950,Altamarea Group,altamarea-group,New York,NY,New York,62.5253,65680336,9,11,New York City,Food & Beverage,1
25717,4301,166,Level One Bank,level-one-bank,Michigan,MI,Farmington Hills,62.4615,44789000,50,2,Detroit,Financial Services,2
1588,4312,116,Tully Rinckey,tully-rinckey,New York,NY,Albany,62.1082,14338868,146,4,"Albany-Schenectady-Troy, NY",Consumer Products & Services,8
4211,4316,122,Four Hands,four-hands,Texas,TX,Austin,61.8609,114973000,18,4,Austin,Consumer Products & Services,11
21065,4317,154,ActivEngage,activengage,Florida,FL,Orlando,61.751,10288283,68,9,"Orlando, FL",Software,5
171,4323,4000,GeBBS Healthcare Solutions,gebbs-healthcare-solutions,California,CA,Marina del Rey,61.5505,30223078,2,10,Los Angeles,Health,8
26376,4324,123,HNI,hni,Wisconsin,WI,New Berlin,61.518,27877019,27,1,"Milwaukee-Waukesha-West Allis, WI",Insurance,3
1605,4326,3791,Total Quality Logistics,total-quality-logistics,Ohio,OH,Cincinnati,61.4511,2239908520,47,6,Cincinnati,Logistics & Transportation,12
21812,4333,158,iNDIGO Health Partners,indigo-health-partners,Michigan,MI,Traverse City,61.2419,38763522,44,10,"Traverse City, MI",Health,5
44433,4334,1449,The Flame Broiler,the-flame-broiler,California,CA,Santa Ana,61.2009,98163871,2,11,Los Angeles,Food & Beverage,1
1641,4335,100,MEA|NEA,mea|nea,Georgia,GA,Dunwoody,61.1723,15508000,29,10,Atlanta,Health,9
9755,4339,199,GHA Technologies,gha-technologies,Arizona,AZ,Scottsdale,60.9963,138903503,46,8,Phoenix,IT Services,5
23591,4341,468,Teles Properties,teles-properties,California,CA,Beverly Hills,60.8341,62049339,2,3,Los Angeles,Real Estate,4
1143,4343,361,Achieve3000,achieve3000,New Jersey,NJ,Lakewood,60.7605,76985542,9,19,New York City,Education,9
44436,4345,137,GCOM Software,gcom-software,New York,NY,Albany,60.6908,60566107,146,8,"Albany-Schenectady-Troy, NY",IT Services,1
21705,4348,272,Westcor Land Title Insurance Company,westcor-land-title-insurance-company,Florida,FL,Maitland,60.4688,391993827,68,1,"Orlando, FL",Insurance,2
486,4349,763,Carenet Healthcare Services,carenet-healthcare-services,Texas,TX,San Antonio,60.4458,47549151,14,10,"San Antonio, TX",Health,8
21512,4351,169,Research Square,research-square,North Carolina,NC,Durham,60.3703,22074145,56,19,"Durham-Chapel Hill, NC",Education,5
4011,4356,124,InVision Communications,invision-communications,California,CA,Walnut Creek,60.2436,65522432,4,17,San Francisco,Business Products & Services,7
44438,4362,377,Pediatric Therapy,pediatric-therapy,Colorado,CO,Boulder,60.0467,23708838,31,19,"Boulder, CO",Education,1
18526,4364,161,Creative Lodging Solutions,creative-lodging-solutions,Kentucky,KY,Lexington,60.0344,137362920,132,22,"Lexington-Fayette, KY",Travel & Hospitality,7
44439,4365,3700,GMS INC.,gms-inc,Georgia,GA,Tucker,59.9661,1858182000,29,20,Atlanta,Construction,1
20139,4366,193,CivicPlus,civicplus,Kansas,KS,Manhattan,59.9321,20773369,230,7,"Manhattan, KS",Government Services,6
19503,4368,268,Trowbridge & Trowbridge,trowbridge-trowbridge,Virginia,VA,McLean,59.9122,41502442,3,7,"Washington, DC",Government Services,4
6825,4371,2200,SEKO Logistics,seko-logistics,Illinois,IL,Itasca,59.8731,527573000,17,6,Chicago,Logistics & Transportation,5
1685,4374,120,American Business Solutions,american-business-solutions,Ohio,OH,Lewis Center,59.7909,17187026,19,8,"Columbus, OH",IT Services,7
20607,4375,158,Trans-Expedite,trans-expedite,Texas,TX,El Paso,59.78,63574430,116,6,"El Paso, TX",Logistics & Transportation,6
20024,4376,448,Kyyba,kyyba,Michigan,MI,Farmington Hills,59.774,39203167,50,8,Detroit,IT Services,5
17442,4377,185,JeffreyM Consulting,jeffreym-consulting,Washington,WA,Seattle,59.7499,19882009,23,17,Seattle,Business Products & Services,7
570,4380,700,Telogis,telogis,California,CA,Aliso Viejo,59.7019,110944396,2,9,Los Angeles,Software,9
1158,4382,135,Stream Companies,stream-companies,Pennsylvania,PA,Malvern,59.6847,42440324,49,5,Philadelphia,Advertising & Marketing,10
18413,4384,131,ThomasARTS,thomasarts,Utah,UT,Farmington,59.5367,20108000,204,5,"Ogden-Clearfield, UT",Advertising & Marketing,7
44443,4385,341,LTI Trucking Services,lti-trucking-services,Missouri,MO,St. Louis,59.5432,54977000,74,6,"St. Louis, MO-IL",Logistics & Transportation,1
20660,4389,517,Intelliswift Software,intelliswift-software,California,CA,Newark,59.3784,61539383,4,8,San Francisco,IT Services,5
25644,4392,134,Cox Manufacturing Company,cox-manufacturing-company,Texas,TX,San Antonio,59.3628,17563379,14,15,"San Antonio, TX",Manufacturing,3
20338,4394,164,UDig,udig,Virginia,VA,Richmond,59.307,22301032,40,8,"Richmond, VA",IT Services,4
592,4396,4622,eClinicalWorks,eclinicalworks,Massachusetts,MA,Westborough,59.2296,402000000,1024,10,"Worcester, MA-CT",Health,10
9378,4398,523,Bowman Consulting Group,bowman-consulting-group,Virginia,VA,Chantilly,59.1599,77985183,3,24,"Washington, DC",Engineering,8
2340,4399,143,Infinity Systems Engineering,infinity-systems-engineering,Colorado,CO,Colorado Springs,59.1221,31072709,80,7,"Colorado Springs, CO",Government Services,9
25989,4405,410,ServicEngineBPO,servicenginebpo,New Jersey,NJ,Medford,58.9303,4917705,49,17,Philadelphia,Business Products & Services,2
4583,4409,176,Liberty Pumps,liberty-pumps,New York,NY,Bergen,58.7096,96422666,71,15,"Rochester, NY",Manufacturing,10
44450,4413,300,JES Construction,jes-construction,Virginia,VA,Virginia Beach,58.6623,35429620,15,20,"Virginia Beach-Norfolk-Newport News, VA-NC",Construction,1
840,4416,147,Sonoma Partners,sonoma-partners,Illinois,IL,Chicago,58.6112,26975000,17,8,Chicago,IT Services,8
24308,4425,142,Divisions Maintenance Group,divisions-maintenance-group,Kentucky,KY,Newport,58.4346,133247300,47,17,Cincinnati,Business Products & Services,4
44452,4427,110,Entisys360,entisys360,California,CA,Concord,58.3985,92122911,4,8,San Francisco,IT Services,1
25960,4428,215,MedicOne Medical Response,medicone-medical-response,Texas,TX,Farmers Branch,58.4014,12261994,8,10,Dallas,Health,3
25971,4429,282,VSA Partners,vsa-partners,Illinois,IL,Chicago,58.3812,74344486,17,5,Chicago,Advertising & Marketing,3
25450,4436,152,Nor-Son,nor-son,Minnesota,MN,Baxter,58.0852,81006000,384,20,"Brainerd, MN",Construction,3
7965,4437,125,nLogic,nlogic,Alabama,AL,Huntsville,58.0565,21285074,69,7,"Huntsville, AL",Government Services,7
2746,4438,1181,Paycor,paycor,Ohio,OH,Cincinnati,58.0507,144293542,47,21,Cincinnati,Human Resources,8
44454,4439,145,Staging Concepts,staging-concepts,Minnesota,MN,Minneapolis,58.0468,37539697,13,15,Minneapolis,Manufacturing,1
7036,4441,135,TempWorks,tempworks,Minnesota,MN,Eagan,57.9894,18529000,13,9,Minneapolis,Software,5
44455,4442,382,Timmons Group,timmons-group,Virginia,VA,Richmond,57.8871,55568259,40,24,"Richmond, VA",Engineering,1
1534,4445,408,4th Source,4th-source,Florida,FL,Tampa,57.8466,25019907,7,8,Tampa,IT Services,6
274,4446,243,Smarsh,smarsh,Oregon,OR,Portland,57.7744,42237451,10,9,"Portland, OR",Software,9
3711,4448,252,Atrion,atrion,Rhode Island,RI,Warwick,57.7371,120008000,1015,8,"Providence-Warwick, RI-MA",IT Services,8
775,4452,737,Viverae,viverae,Texas,TX,Dallas,57.5791,37154429,8,10,Dallas,Health,6
38118,4453,700,Revature,revature,Virginia,VA,Reston,57.5716,56526655,3,19,"Washington, DC",Education,2
17379,4456,100,VOX Network Solutions,vox-network-solutions,California,CA,Brisbane,57.5294,36270010,4,14,San Francisco,Telecommunications,7
3364,4457,117,Meridian Imaging Solutions,meridian-imaging-solutions,Virginia,VA,Alexandria,57.5001,41380882,3,17,"Washington, DC",Business Products & Services,7
553,4458,456,Pariveda Solutions,pariveda-solutions,Texas,TX,Dallas,57.4635,83673036,8,8,Dallas,IT Services,9
4360,4461,425,Deegit,deegit,Illinois,IL,Schaumburg,57.4247,30394658,17,8,Chicago,IT Services,6
38193,4462,344,Chuck & Don's Pet Food & Supplies,chuck-dons-pet-food-supplies,Minnesota,MN,Mahtomedi,57.4053,62032650,13,18,Minneapolis,Retail,2
20047,4463,135,BuyAutoParts.com,buyautopartscom,California,CA,san diego,57.3757,52910526,11,4,San Diego,Consumer Products & Services,6
25414,4464,165,Parkway Construction,parkway-construction,Texas,TX,Lewisville,57.3485,210145355,8,20,Dallas,Construction,3
38270,4471,1139,Port Logistics Group,port-logistics-group,California,CA,City of Industry,57.1454,191750391,2,6,Los Angeles,Logistics & Transportation,2
44463,4484,617,TSP,tsp,Texas,TX,Dallas,56.5697,63644000,8,8,Dallas,IT Services,1
19634,4485,165,OpenSymmetry,opensymmetry,Texas,TX,Austin,56.5356,26292395,18,17,Austin,Business Products & Services,6
24363,4493,522,Kidder Mathews,kidder-mathews,Washington,WA,Seattle,56.252,127866037,23,3,Seattle,Real Estate,3
44464,4495,140,PM Environmental,pm-environmental,Michigan,MI,Lansing,56.1951,18937804,144,23,"Lansing-East Lansing, MI",Environmental Services,1
23573,4497,870,SCIO Health Analytics,scio-health-analytics,Connecticut,CT,West Hartford,56.1832,58943237,100,10,"Hartford-West Hartford-East Hartford, CT",Health,5
4349,4499,411,Loffler Companies,loffler-companies,Minnesota,MN,Bloomington,56.1223,94127934,13,17,Minneapolis,Business Products & Services,9
44468,4503,4030,American Renal Associates,american-renal-associates,Massachusetts,MA,Beverly,56.0039,657505000,6,10,Boston,Health,1
21199,4505,1777,New Penn Financial,new-penn-financial,Pennsylvania,PA,Plymouth Meeting,55.978,275408082,49,2,Philadelphia,Financial Services,5
24750,4509,3717,Summit Security Services,summit-security-services,New York,NY,Uniondale,55.8446,146984154,9,13,New York City,Security,3
18927,4510,117,Trideum,trideum,Alabama,AL,Huntsville,55.8263,16473717,69,7,"Huntsville, AL",Government Services,4
38096,4512,1111,TASC,tasc,Wisconsin,WI,Madison,55.8045,98708807,78,21,"Madison, WI",Human Resources,2
20711,4516,124,The Partners Group,the-partners-group,Oregon,OR,Portland,55.6301,25084488,10,1,"Portland, OR",Insurance,4
17514,4517,383,Retail Solutions,retail-solutions,California,CA,Mountain View,55.6187,58387654,20,9,San Jose,Software,7
21567,4523,215,Diamond Solutions,diamond-solutions,Virginia,VA,Fairfax,55.4005,24765264,3,7,"Washington, DC",Government Services,4
22645,4524,120,Auto Credit Express,auto-credit-express,Michigan,MI,Auburn Hills,55.4009,34071376,50,2,Detroit,Financial Services,5
1465,4528,125,LSS Life Safety Services,lss-life-safety-services,Kentucky,KY,Louisville,55.3191,7300000,630,17,"Louisville/Jefferson County, KY-IN",Business Products & Services,8
44473,4533,145,ReminderMedia,remindermedia,Pennsylvania,PA,King of Prussia,55.2015,23386026,49,5,Philadelphia,Advertising & Marketing,1
1659,4534,124,Customized Energy Solutions,customized-energy-solutions,Pennsylvania,PA,Philadelphia,55.1537,26041000,49,16,Philadelphia,Energy,10
20166,4537,162,Christmas Central,christmas-central,New York,NY,Cheektowaga,55.0514,25530988,1032,18,"Buffalo-Cheektowaga-Niagara Falls, NY",Retail,5
24258,4542,550,Blackstone Security Services,blackstone-security-services,Arizona,AZ,Phoenix,54.8463,10041979,46,13,Phoenix,Security,3
23327,4549,236,EBW Electronics,ebw-electronics,Michigan,MI,Holland,54.7005,41194649,219,15,"Grand Rapids-Wyoming, MI",Manufacturing,4
44477,4551,196,Penn Credit,penn-credit,Pennsylvania,PA,Harrisburg,54.6921,25412737,133,2,"Harrisburg-Carlisle, PA",Financial Services,1
